SEDE,FACULTAD,CARRERA,OBSERVACIONES,OBSERVACIONES,TEXTO_TOKEN,LEMMA,SENTIMIENTO,SCORE,TOPIC,name_topic
SEDE 2,FACULTAD 2,INGENIERIA 08,El centro de foto copiado no tiene ni una impresora y se dificulta la entrega de trabajos para los que no tenemos una,El centro de foto copiado no tiene ni una impresora y se dificulta la entrega de trabajos para los que no tenemos una,"['centro', 'foto', 'copiado', 'impresora', 'dificulta', 'entrega', 'trabajos']","['centro', 'foto', 'copiado', 'impresora', 'dificulto', 'entrega', 'trabajo']",Neutral,39.20%,7,
SEDE 5,FACULTAD 1,LICENCIATURA 04,El cielorraso de el edificio de en medio en el último alto sería bueno que lo mejoraran,El cielorraso de el edificio de en medio en el último alto sería bueno que lo mejoraran,"['cielorraso', 'edificio', 'medio', 'último', 'alto', 'bueno', 'mejoraran']","['cielorraso', 'edificio', 'alto', 'mejorarir']",Neutral,37.50%,5,wifi
SEDE 6,FACULTAD 1,POSTGRADO 17,El contacto con los administrativos via telefonico sea más efectivo,El contacto con los administrativos via telefonico sea más efectivo,"['contacto', 'administrativos', 'via', 'telefonico', 'efectivo']","['contacto', 'administrativo', 'via', 'telefonico', 'efectivo']",Neutral,70.83%,2,
SEDE 6,FACULTAD 1,POSTGRADO 17,El contacto via email para consultas sea más e----as,El contacto via email para consultas sea más e----as,"['contacto', 'via', 'email', 'consultas', 'eas']","['contacto', 'via', 'email', 'consulta', 'ea']",Neutral,56.24%,7,
SEDE 1,FACULTAD 3,LICENCIATURA 10,El edi----o 4 le falta un espacio para estudiantes,El edi----o 4 le falta un espacio para estudiantes,"['edio', 'falta', 'espacio', 'estudiantes']","['edio', 'faltar', 'espacio', 'estudiant']",Neutral,78.11%,6,
SEDE 1,FACULTAD 6,INGENIERIA 26,"El el proceso de fotocopiar, es más rápido y eficiente pagar donde se sacará la copia, sin necesidad de ir a la caja.","El el proceso de fotocopiar, es más rápido y eficiente pagar donde se sacará la copia, sin necesidad de ir a la caja.","['proceso', 'fotocopiar', 'rápido', 'eficiente', 'pagar', 'sacará', 'copia', 'necesidad', 'caja']","['proceso', 'fotocopiar', 'rápido', 'eficiente', 'pagar', 'sacar', 'copia', 'necesidad', 'cajo']",Neutral,39.43%,7,
SEDE 1,FACULTAD 5,LICENCIATURA 22,El equipo de proyección dió muchos problemas durante el semestre,El equipo de proyección dió muchos problemas durante el semestre,"['equipo', 'proyección', 'dió', 'problemas', 'semestre']","['equipo', 'proyección', 'deír', 'problema', 'semestre']",Neutral,53.10%,4,laboratorio
SEDE 7,FACULTAD 1,LICENCIATURA 02,El espacio de cafeteria necesita actualizarce,El espacio de cafeteria necesita actualizarce,"['espacio', 'cafeteria', 'necesita', 'actualizarce']","['espacio', 'cafeterio', 'necesitar', 'actualizarce']",Neutral,35.05%,1,comida
SEDE 7,FACULTAD 1,LICENCIATURA 02,el espacio de estacionamiento para estudiantes es insufisciente y algunas parte necesita pavimentacion (hay lodo),el espacio de estacionamiento para estudiantes es insufisciente y algunas parte necesita pavimentacion (hay lodo),"['espacio', 'estacionamiento', 'estudiantes', 'insufisciente', 'parte', 'necesita', 'pavimentacion', 'lodo']","['espacio', 'estacionamiento', 'estudiante', 'insufisciente', 'necesitar', 'pavimentacion', 'lodo']",Neutral,62.52%,6,
SEDE 6,FACULTAD 4,LICENCIATURA 14,El espacio de la facultad de ingeniería ---- una tercera parte ocupada por un laboratorio que no es ni de la facultad incluyendo 2 salones que eran de clases,El espacio de la facultad de ingeniería ---- una tercera parte ocupada por un laboratorio que no es ni de la facultad incluyendo 2 salones que eran de clases,"['espacio', 'facultad', 'ingeniería', 'tercera', 'parte', 'ocupada', 'laboratorio', 'facultad', 'incluyendo', 'salones', 'clases']","['espacio', 'facultad', 'ingeniería', 'ocupado', 'laboratorio', 'facultad', 'incluir', 'salón', 'clás']",Neutral,34.88%,0,
SEDE 8,FACULTAD 1,INGENIERIA 01,"El espacio en la biblioteca se tiende a quedar más chico y los habitaculos independientes son claustrofóbicos; CRV, por lo que optamos en ir a la cafetería o salones libres","El espacio en la biblioteca se tiende a quedar más chico y los habitaculos independientes son claustrofóbicos; CRV, por lo que optamos en ir a la cafetería o salones libres","['espacio', 'biblioteca', 'tiende', 'quedar', 'chico', 'habitaculos', 'independientes', 'claustrofóbicos', 'crv', 'optamos', 'cafetería', 'salones', 'libres']","['espacio', 'biblioteca', 'tender', 'quedar', 'chico', 'habitaculos', 'independiente', 'claustrofóbico', 'crv', 'optamos', 'cafeteer', 'salón', 'libre']",Neutral,50.17%,1,comida
SEDE 6,FACULTAD 2,INGENIERIA 08,El fotocopiado por lo general no hay tinta y limita a los estudiante en ocasiones.,El fotocopiado por lo general no hay tinta y limita a los estudiante en ocasiones.,"['fotocopiado', 'general', 'tinta', 'limita', 'estudiante', 'ocasiones']","['fotocopiado', 'general', 'tinto', 'limitar', 'estudiante', 'ocasión']",Neutral,53.44%,7,
SEDE 1,FACULTAD 1,INGENIERIA 06,El funcionamiento de la página al momento de la matrícula,El funcionamiento de la página al momento de la matrícula,"['funcionamiento', 'página', 'momento', 'matrícula']","['funcionamiento', 'páginar', 'momento', 'matrícular']",Neutral,62.50%,2,
SEDE 1,FACULTAD 5,INGENIERIA 23,"El horario de apertura de la cafetería, deberia ser mas temprano.","El horario de apertura de la cafetería, deberia ser mas temprano.","['horario', 'apertura', 'cafetería', 'deberia', 'ser', 'mas', 'temprano']","['horario', 'apertura', 'cafetería', 'deberio']",Neutral,28.16%,1,comida
SEDE 1,FACULTAD 2,INGENIERIA 08,El horario de atencion de la cafeteria en tiempos de semestrales fue muy reducido,El horario de atencion de la cafeteria en tiempos de semestrales fue muy reducido,"['horario', 'atencion', 'cafeteria', 'tiempos', 'semestrales', 'reducido']","['horario', 'atencion', 'cafeterio', 'tiempo', 'semestral', 'reducido']",Neutral,40.01%,0,
SEDE 1,FACULTAD 3,INGENIERIA 15,El horario nocturno de la cafetería cierra temprano,El horario nocturno de la cafetería cierra temprano,"['horario', 'nocturno', 'cafetería', 'cierra', 'temprano']","['horario', 'nocturno', 'cafetería', 'cerrar']",Neutral,53.70%,0,
SEDE 8,FACULTAD 5,LICENCIATURA 20,el intenet deberia ser más rápido,el intenet deberia ser más rápido,"['intenet', 'deberia', 'ser', 'rápido']","['intenet', 'deberio', 'rápido']",Neutral,50.85%,7,
SEDE 1,FACULTAD 4,INGENIERIA 20,El Internet  muchas veces no llega a los salones de estudio y demora en cargar.,El Internet  muchas veces no llega a los salones de estudio y demora en cargar.,"['internet', 'muchas', 'veces', 'llega', 'salones', 'estudio', 'demora', 'cargar']","['internet', 'llegar', 'salón', 'estudio', 'demoro', 'cargar']",Neutral,52.05%,5,wifi
SEDE 1,FACULTAD 1,LICENCIATURA 04,"El Internet (wifi) aveces no se puede, ni usar","El Internet (wifi) aveces no se puede, ni usar","['internet', 'wifi', 'aveces', 'puede', 'usar']","['internet', 'wifi', 'avez']",Neutral,78.12%,5,wifi
SEDE 1,FACULTAD 4,LICENCIATURA 18,el internet . aumentar la velocidad se cae constantemente. no funciona.,el internet . aumentar la velocidad se cae constantemente. no funciona.,"['internet', 'aumentar', 'velocidad', 'cae', 'constantemente', 'funciona']","['internet', 'aumentar', 'velocidad', 'caer', 'constantemente', 'funcionar']",Neutral,49.53%,4,laboratorio
SEDE 1,FACULTAD 4,INGENIERIA 21,"el internet a veces no funciona, estaria bueno que funcionara un poco mejor","el internet a veces no funciona, estaria bueno que funcionara un poco mejor","['internet', 'veces', 'funciona', 'estaria', 'bueno', 'funcionara', 'mejor']","['internet', 'funcionar', 'estario', 'funcionar']",Neutral,78.12%,4,laboratorio
SEDE 1,FACULTAD 2,INGENIERIA 13,El internet a veces se cae y es inestable o inaccesible en algunas partes de la universidad,El internet a veces se cae y es inestable o inaccesible en algunas partes de la universidad,"['internet', 'veces', 'cae', 'inestable', 'inaccesible', 'partes', 'universidad']","['internet', 'caer', 'inestable', 'inaccesible', 'parte', 'universidad']",Neutral,85.41%,5,wifi
SEDE 7,FACULTAD 5,INGENIERIA 25,El Internet ampliar la señal porque no llega algunas aulas de clase,El Internet ampliar la señal porque no llega algunas aulas de clase,"['internet', 'ampliar', 'señal', 'llega', 'aulas', 'clase']","['internet', 'ampliar', 'señal', 'llegar', 'aula', 'clase']",Neutral,46.40%,5,wifi
SEDE 7,FACULTAD 4,INGENIERIA 17,"El Internet aveces es poco inestable, se cae constantemente.","El Internet aveces es poco inestable, se cae constantemente.","['internet', 'aveces', 'inestable', 'cae', 'constantemente']","['internet', 'avez', 'inestable', 'caer', 'constantemente']",Neutral,85.42%,5,wifi
SEDE 2,FACULTAD 1,LICENCIATURA 04,Él internet aveces no es tan Bueno,Él internet aveces no es tan Bueno,"['internet', 'aveces', 'tan', 'bueno']","['internet', 'avez']",Neutral,70.83%,5,wifi
SEDE 7,FACULTAD 1,LICENCIATURA 02,"El Internet aveces no se conecta, aunque coloque el usuario y contraseña de manera correcta, no se conecta","El Internet aveces no se conecta, aunque coloque el usuario y contraseña de manera correcta, no se conecta","['internet', 'aveces', 'conecta', 'aunque', 'coloque', 'usuario', 'contraseña', 'manera', 'correcta', 'conecta']","['internet', 'avez', 'conectar', 'colocar', 'usuario', 'contraseño', 'correcto', 'conecta']",Neutral,42.35%,5,wifi
SEDE 1,FACULTAD 5,INGENIERIA 25,El Internet aveces se cae (no es nada grave por eso la pongo de último en las tres observaciones),El Internet aveces se cae (no es nada grave por eso la pongo de último en las tres observaciones),"['internet', 'aveces', 'cae', 'grave', 'pongo', 'último', 'tres', 'observaciones']","['internet', 'avez', 'caer', 'grave', 'pongo', 'observación']",Neutral,82.50%,5,wifi
SEDE 7,FACULTAD 5,INGENIERIA 25,El Internet aveces se cae o no hay muy bueno reception,El Internet aveces se cae o no hay muy bueno reception,"['internet', 'aveces', 'cae', 'bueno', 'reception']","['internet', 'avez', 'caer', 'reception']",Neutral,78.12%,5,wifi
SEDE 1,FACULTAD 3,LICENCIATURA 08,El internet brindado por la universidad podría ser mejor,El internet brindado por la universidad podría ser mejor,"['internet', 'brindado', 'universidad', 'podría', 'ser', 'mejor']","['internet', 'brindado', 'universidad']",Neutral,70.81%,5,wifi
SEDE 1,FACULTAD 4,LICENCIATURA 15,El internet casi siempre está caído,El internet casi siempre está caído,"['internet', 'casi', 'siempre', 'caído']","['internet', 'caído']",Neutral,56.24%,5,wifi
SEDE 6,FACULTAD 3,LICENCIATURA 10,El internet de ---- no llega a los nuevos salones.,El internet de ---- no llega a los nuevos salones.,"['internet', 'llega', 'nuevos', 'salones']","['internet', 'llegar', 'salón']",Neutral,78.10%,5,wifi
SEDE 1,FACULTAD 1,INGENIERIA 04,El internet de l universidad debe estar liberado para whatsapp ya que igualmente es una herramienta,El internet de l universidad debe estar liberado para whatsapp ya que igualmente es una herramienta,"['internet', 'universidad', 'debe', 'liberado', 'whatsapp', 'igualmente', 'herramienta']","['internet', 'universidad', 'liberar', 'whatsapp', 'igualmente', 'herramiento']",Neutral,70.81%,5,wifi
SEDE 1,FACULTAD 2,TÉCNICO 04,El internet de la facultad no funciona al igual que la señal telefónica,El internet de la facultad no funciona al igual que la señal telefónica,"['internet', 'facultad', 'funciona', 'igual', 'señal', 'telefónica']","['internet', 'facultad', 'funcionar', 'señal', 'telefónico']",Neutral,82.49%,5,wifi
SEDE 1,FACULTAD 4,LICENCIATURA 16,El Internet de la sede de aviacion no es bueno,El Internet de la sede de aviacion no es bueno,"['internet', 'sede', 'aviacion', 'bueno']","['internet', 'sede', 'aviacion']",Neutral,37.49%,5,wifi
SEDE 1,FACULTAD 5,INGENIERIA 23,El internet de la universidad es bueno pero aveces se cae,El internet de la universidad es bueno pero aveces se cae,"['internet', 'universidad', 'bueno', 'aveces', 'cae']","['internet', 'universidad', 'avez', 'caer']",Neutral,82.49%,5,wifi
SEDE 1,FACULTAD 5,LICENCIATURA 23,El internet de la universidad limita ciertas actividades en los laboratorios generando así complicaciones al realizar los trabajos indicados por el educador,El internet de la universidad limita ciertas actividades en los laboratorios generando así complicaciones al realizar los trabajos indicados por el educador,"['internet', 'universidad', 'limita', 'ciertas', 'actividades', 'laboratorios', 'generando', 'así', 'complicaciones', 'realizar', 'trabajos', 'indicados', 'educador']","['internet', 'universidad', 'limitar', 'actividad', 'laboratorio', 'generar', 'complicación', 'trabajo', 'indicado', 'educador']",Neutral,56.95%,4,laboratorio
SEDE 7,FACULTAD 5,LICENCIATURA 21,El internet de la universidad no funciona bien,El internet de la universidad no funciona bien,"['internet', 'universidad', 'funciona', 'bien']","['internet', 'universidad', 'funcionar']",Neutral,78.10%,5,wifi
SEDE 6,FACULTAD 5,LICENCIATURA 27,El internet de la Universidad podria tener mejor capcidad,El internet de la Universidad podria tener mejor capcidad,"['internet', 'universidad', 'podria', 'tener', 'mejor', 'capcidad']","['internet', 'universidad', 'capcidad']",Neutral,70.81%,5,wifi
SEDE 6,FACULTAD 2,INGENIERIA 08,El internet de la utp es casi inservible.,El internet de la utp es casi inservible.,"['internet', 'utp', 'casi', 'inservible']","['internet', 'utp', 'inservible']",Neutral,70.81%,5,wifi
SEDE 1,FACULTAD 1,INGENIERIA 04,El internet de seguro que les falla a ustedes como a nosotros,El internet de seguro que les falla a ustedes como a nosotros,"['internet', 'seguro', 'falla', 'ustedes']","['internet', 'seguro', 'falla']",Neutral,37.50%,5,wifi
SEDE 6,FACULTAD 5,INGENIERIA 25,El internet debe llegar a otras áreas que son accesibles para estudiar.,El internet debe llegar a otras áreas que son accesibles para estudiar.,"['internet', 'debe', 'llegar', 'áreas', 'accesibles', 'estudiar']","['internet', 'llegar', 'área', 'accesibl', 'estudiar']",Neutral,52.04%,5,wifi
SEDE 7,FACULTAD 3,LICENCIATURA 10,El internet debe llegar a todos los lugares de los edificios.,El internet debe llegar a todos los lugares de los edificios.,"['internet', 'debe', 'llegar', 'lugares', 'edificios']","['internet', 'llegar', 'lugar', 'edificio']",Neutral,82.49%,5,wifi
SEDE 1,FACULTAD 3,LICENCIATURA 09,El internet debe ser más rapido,El internet debe ser más rapido,"['internet', 'debe', 'ser', 'rapido']","['internet', 'rapir']",Neutral,56.24%,5,wifi
SEDE 1,FACULTAD 4,INGENIERIA 21,El internet debe ser mejor calidad y más rápido,El internet debe ser mejor calidad y más rápido,"['internet', 'debe', 'ser', 'mejor', 'calidad', 'rápido']","['internet', 'calidad', 'rápido']",Neutral,78.11%,5,wifi
SEDE 1,FACULTAD 1,INGENIERIA 04,El internet debe tener más alcance,El internet debe tener más alcance,"['internet', 'debe', 'tener', 'alcance']","['internet', 'alcance']",Neutral,70.83%,5,wifi
SEDE 1,FACULTAD 1,LICENCIATURA 05,El internet debe tener mejor velocidad,El internet debe tener mejor velocidad,"['internet', 'debe', 'tener', 'mejor', 'velocidad']","['internet', 'velocidad']",Neutral,37.50%,2,
SEDE 1,FACULTAD 3,LICENCIATURA 08,El internet debería abarcas mas.,El internet debería abarcas mas.,"['internet', 'debería', 'abarcas', 'mas']","['internet', 'deber', 'abarca']",Neutral,70.78%,5,wifi
SEDE 1,FACULTAD 6,LICENCIATURA 24,El internet debería de tener más velocidad,El internet debería de tener más velocidad,"['internet', 'debería', 'tener', 'velocidad']","['internet', 'deber', 'velocidad']",Neutral,43.42%,2,
SEDE 1,FACULTAD 5,INGENIERIA 23,El internet debería ser más rápido,El internet debería ser más rápido,"['internet', 'debería', 'ser', 'rápido']","['internet', 'deber', 'rápido']",Neutral,45.03%,5,wifi
SEDE 1,FACULTAD 1,INGENIERIA 04,El internet debería ser más rápido y nunca puedo conectarme.,El internet debería ser más rápido y nunca puedo conectarme.,"['internet', 'debería', 'ser', 'rápido', 'nunca', 'puedo', 'conectarme']","['internet', 'deber', 'rápido', 'conectar yo']",Neutral,45.01%,5,wifi
SEDE 1,FACULTAD 5,LICENCIATURA 23,El internet debería tener mejor cobertura en todo el campus.,El internet debería tener mejor cobertura en todo el campus.,"['internet', 'debería', 'tener', 'mejor', 'cobertura', 'campus']","['internet', 'deber', 'cobertura', 'campus']",Neutral,82.49%,5,wifi
SEDE 1,FACULTAD 1,LICENCIATURA 01,El internet dentro de los aulas de clases e informatica en pasillos del piso 1 de la facultad de ----,El internet dentro de los aulas de clases e informatica en pasillos del piso 1 de la facultad de ----,"['internet', 'dentro', 'aulas', 'clases', 'informatica', 'pasillos', 'piso', 'facultad']","['internet', 'aula', 'clase', 'informatico', 'pasillo', 'piso', 'facultad']",Neutral,40.51%,5,wifi
